 it num_thr  ply        time       nps  eval           nodes  move 
  2      15    1  0.00042504    414078   -30             176  a1c1 
  2      15    2  0.00031225  12461168   -46            3891  a1c1 
  2      15    3  0.00066524 129066201   -29           85860  h1h2 
  2      15    4  0.00886518 236533951   -43         2096917  d1c2 
  2      15    5   0.0197432 231665200   -30         4573814  d1c2 
  2      15    6    0.733669 242091236   -37       177614800  d1c2 
  2      15    7     4.29818 241961816   -14      1039996316  g1h3 
  2      16    1  0.00056573    328778   -30             186  a1c1 
  2      16    2  0.00031068  18230977   -46            5664  a1c1 
  2      16    3  0.00072292 136145078   -29           98422  h1h2 
  2      16    4   0.0138226 242882213   -43         3357270  d1c2 
  2      16    5    0.030078 240665473   -30         7238739  d1c2 
  2      16    6     1.50198 245141442   -37       368198652  d1c2 
  2      16    7     12.3416 244277411   -14      3014786304  g1h3 
  2      17    1  0.00047296    363667   -30             172  a1c1 
  2      17    2  0.00034373  11462485   -46            3940  a1c1 
  2      17    3  0.00064311 137041874   -29           88133  h1h2 
  2      17    4   0.0136553 244606591   -43         3340183  d1c2 
  2      17    5   0.0272938 242348221   -30         6614592  d1c2 
  2      17    6     1.52881 248009131   -37       379158880  d1c2 
  2      17    7     4.22532 249370585   -14      1053669485  g1h3 
  2      18    1 0.000490211    350869   -30             172  a1c1 
  2      18    2  0.00035508  17018700   -46            6043  a1c1 
  2      18    3  0.00061173 124783809   -29           76334  h1h2 
  2      18    4  0.00554513 244553240   -43         1356080  d1c2 
  2      18    5   0.0421667 250584708   -30        10566337  d1c2 
  2      18    6    0.734836 251886634   -37       185095415  d1c2 
  2      18    7     3.41438 249117174   -14       850580712  g1h3 
  2      19    1  0.00050234    537484   -30             270  a1c1 
  2      19    2  0.00038382   8803605   -46            3379  a1c1 
  2      19    3 0.000889741 138237981   -29          122996  h1h2 
  2      19    4   0.0109976 250095157   -43         2750450  d1c2 
  2      19    5   0.0292792 254360692   -30         7447473  d1c2 
  2      19    6     1.44833 254730765   -37       368933118  d1c2 
  2      19    7      9.2432 258519948   -14      2389551844  g1h3 
  2      20    1  0.00051456    334266   -30             172  a1c1 
  2      20    2  0.00039108  12370870   -46            4838  a1c1 
  2      20    3  0.00065718 131945585   -29           86712  h1h2 
  2      20    4  0.00549152 249472368   -43         1369983  d1c2 
  2      20    5   0.0324547 257555426   -30         8358872  d1c2 
  2      20    6     1.65778 259485655   -37       430169839  d1c2 
  2      20    7     6.52026 261945290   -14      1707952232  g1h3 
  2      21    1  0.00053181    494537   -30             263  a1c1 
