 it num_thr  ply        time       nps  eval           nodes  move 
  2      11    7     2.56599 218058148   -14       559535025  g1h3 
  2      12    1 0.000460179    747535   -30             344  a1c1 
  2      12    2  0.00027919  14431032   -46            4029  a1c1 
  2      12    3 0.000625438 116214556   -29           72685  h1h2 
  2      12    4   0.0117386 233200370   -43         2737444  d1c2 
  2      12    5   0.0182327 222641182   -30         4059347  d1c2 
  2      12    6     1.32303 236964260   -37       313511999  d1c2 
  2      12    7     5.19618 235681958   -14      1224645599  g1h3 
  2      13    1 0.000500379    605540   -30             303  a1c1 
  2      13    2  0.00025986  21411529   -46            5564  a1c1 
  2      13    3 0.000637128 124719051   -29           79462  h1h2 
  2      13    4  0.00831269 231980446   -43         1928382  d1c2 
  2      13    5   0.0144874 225226258   -30         3262942  d1c2 
  2      13    6    0.871964 236547985   -37       206261371  d1c2 
  2      13    7     4.64998 234181145   -14      1088936737  g1h3 
  2      14    1 0.000446869    646721   -30             289  a1c1 
  2      14    2 0.000284859  11419684   -46            3253  a1c1 
  2      14    3 0.000618038 122270798   -29           75568  h1h2 
  2      14    4  0.00475076 221655014   -43         1053030  d1c2 
  2      14    5   0.0418145 239732441   -30        10024296  d1c2 
  2      14    6      1.4183 242301018   -37       343654852  d1c2 
  2      14    7     5.58802 246051117   -14      1374938449  g1h3 
  2      15    1 0.000452579    744621   -30             337  a1c1 
  2      15    2 0.000301699  15121031   -46            4562  a1c1 
  2      15    3 0.000665669 134269434   -29           89379  h1h2 
  2      15    4  0.00567312 228801027   -43         1298015  d1c2 
  2      15    5   0.0238054 233139456   -30         5549968  d1c2 
  2      15    6    0.748221 244757643   -37       183132895  d1c2 
  2      15    7      6.7886 247420703   -14      1679639396  g1h3 
  2      16    1 0.000456019    688567   -30             314  a1c1 
  2      16    2 0.000336529  15353803   -46            5167  a1c1 
  2      16    3 0.000620469 122492823   -29           76003  h1h2 
  2      16    4  0.00645422 235794556   -43         1521869  d1c2 
  2      16    5   0.0257848 238492044   -30         6149473  d1c2 
  2      16    6    0.929499 249559313   -37       231965172  d1c2 
  2      16    7     3.58098 249151861   -14       892207902  g1h3 
  2      17    1 0.000636289    270317   -30             172  a1c1 
  2      17    2   0.0003779  11931727   -46            4509  a1c1 
  2      17    3 0.000679238 136937273   -29           93013  h1h2 
  2      17    4  0.00791148 242014803   -43         1914696  d1c2 
  2      17    5    0.027444 242373593   -30         6651706  d1c2 
  2      17    6     1.00774 250614498   -37       252555171  d1c2 
  2      17    7     4.36702 251702582   -14      1099191468  g1h3 
  2      18    1 0.000478669    382310   -30             183  a1c1 
  2      18    2 0.000393429  14068612   -46            5535  a1c1 
  2      18    3 0.000754968 129220046   -29           97557  h1h2 
  2      18    4  0.00550751 243326883   -43         1340125  d1c2 
